enough freshness;2
freshness;1
to provide an enjoyable 100 minutes in a movie theater;1
provide an enjoyable 100 minutes in a movie theater;2
an enjoyable 100 minutes in a movie theater;2
an enjoyable 100 minutes;1
enjoyable 100 minutes;1
enjoyable 100;1
Beating the Austin Powers films at their own game  this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness ;1
Beating the Austin Powers films at their own game;1
Beating the Austin Powers films;1
Austin Powers films;1
blaxploitation spoof;-1
downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness;1
the raunch in favor of gags that rely on the strength of their own cleverness;1
raunch;-1
favor of gags that rely on the strength of their own cleverness;1
of gags that rely on the strength of their own cleverness;1
on the strength of their own cleverness;1
the strength of their own cleverness;1
strength;1
their own cleverness;1
cleverness;1
opposed to the extent of their outrageousness;1
their outrageousness;1
What begins as a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters ;1
begins as a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters ;2
begins as a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters;1
as a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters;1
a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters;1
conventional thriller;1
evolves into a gorgeously atmospheric meditation on lifechanging chance encounters;1
evolves;1
into a gorgeously atmospheric meditation on lifechanging chance encounters;1
a gorgeously atmospheric meditation on lifechanging chance encounters;1
gorgeously atmospheric meditation;1
gorgeously;1
lifechanging chance encounters;1
lifechanging;1
popcorn;1
latenight cable sexploitation;-1
cable sexploitation;-1
sexploitation;-1
romp masquerading as a thriller about the ruthless social order that governs college cliques;-1
as a thriller about the ruthless social order that governs college cliques;1
a thriller;1
the ruthless social order that governs college cliques;-1
governs college cliques;-1
college;1
A wellintentioned effort that s still too burdened by the actor s offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility ;-1
A wellintentioned effort that s still too burdened by the actor;1
wellintentioned effort;1
that s still too burdened by the actor;-1
s still too burdened by the actor;-1
too burdened by the actor;-1
burdened by the actor;-1
offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility;-1
offbeat sensibilities;1
for the earnest emotional core;1
the earnest emotional core;1
earnest emotional core;1
LRB Allen s RRB been making piffle for a long while  and Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now;-1
LRB Allen s RRB been making piffle for a long while  and;-1
LRB Allen s RRB been making piffle for a long while ;-2
LRB Allen s RRB been making piffle for a long while;-1
been making piffle for a long while;-1
making piffle for a long while;-1
piffle;-1
Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now;-1
may be his way of saying that piffle is all that the airhead movie business deserves from him right now;-1
be his way of saying that piffle is all that the airhead movie business deserves from him right now;-1
his way of saying that piffle is all that the airhead movie business deserves from him right now;-2
of saying that piffle is all that the airhead movie business deserves from him right now;-1
that piffle is all that the airhead movie business deserves from him right now;-2
piffle is all that the airhead movie business deserves from him right now;-1
is all that the airhead movie business deserves from him right now;-1
that the airhead movie business deserves from him right now;-1
the airhead movie business deserves from him right now;-1
the airhead movie business;-1
airhead movie business;-1
airhead;-1
Seeing as the film lacks momentum and its position remains mostly undeterminable  the director s experiment is a successful one ;1
Seeing as the film lacks momentum and its position remains mostly undeterminable;-1
as the film lacks momentum and its position remains mostly undeterminable;-1
the film lacks momentum and its position remains mostly undeterminable;-1
lacks momentum and its position remains mostly undeterminable;-1
momentum and its position remains mostly undeterminable;-1
its position;1
remains mostly undeterminable;-1
remains;-1
mostly undeterminable;-1
undeterminable;-1
 the director s experiment is a successful one ;2
the director s experiment is a successful one ;2
the director s experiment;1
is a successful one ;1
is a successful one;2
a successful one;1
successful one;1
successful;2
Judith and Zaza s extended bedroom sequence  is so intimate and sensual and funny and psychologically selfrevealing that it makes most of what passes for sex in the movies look like cheap hysterics ;2
 is so intimate and sensual and funny and psychologically selfrevealing that it makes most of what passes for sex in the movies look like cheap hysterics ;2
is so intimate and sensual and funny and psychologically selfrevealing that it makes most of what passes for sex in the movies look like cheap hysterics ;1
is so intimate and sensual and funny and psychologically selfrevealing that it makes most of what passes for sex in the movies look like cheap hysterics;2
is so intimate and sensual and funny and psychologically selfrevealing;1
so intimate and sensual and funny and psychologically selfrevealing;2
so intimate and sensual and funny and;1
so intimate and sensual and funny;2
so intimate and;1
so intimate;1
sensual and funny;1
sensual and;1
sensual;1
psychologically;1
it makes most of what passes for sex in the movies look like cheap hysterics;1
most of what passes for sex in the movies look like cheap hysterics;-2
of what passes for sex in the movies look like cheap hysterics;-2
what passes for sex in the movies look like cheap hysterics;-1
passes for sex in the movies look like cheap hysterics;-2
for sex in the movies look like cheap hysterics;-2
sex in the movies look like cheap hysterics;-1
look like cheap hysterics;-2
cheap hysterics;-1
Uneven performances and a spotty script add up to a biting satire that has no teeth ;-1
Uneven performances and a spotty script;-2
Uneven performances and;-1
Uneven performances;-1
a spotty script;-1
spotty script;-1
spotty;-1
add up to a biting satire that has no teeth ;-1
add up to a biting satire that has no teeth;-1
to a biting satire that has no teeth;-1
a biting satire that has no teeth;-1
a biting satire;1
that has no teeth;-1
has no teeth;-1
no teeth;-1
 irritating soulsearching garbage ;-2
irritating soulsearching garbage ;-2
irritating;-2
soulsearching garbage ;-2
soulsearching;1
garbage ;-2
garbage;-1
A solid  spooky entertainment worthy of the price of a ticket ;1
